CREATE TABLE ZipCode (_id INTEGER PRIMARY KEY, ZipCode varchar(5), ZipCodeType varchar(25), City varchar(30), State varchar(2))
INSERT INTO ZipCode VALUES(30273,49876,'STANDARD','QUINNESEC','MI')
INSERT INTO ZipCode VALUES(30274,49877,'PO BOX','RALPH','MI')
INSERT INTO ZipCode VALUES(30275,49877,'PO BOX','FELCH','MI')
INSERT INTO ZipCode VALUES(30276,49878,'STANDARD','RAPID RIVER','MI')
INSERT INTO ZipCode VALUES(30277,49879,'STANDARD','REPUBLIC','MI')
INSERT INTO ZipCode VALUES(30278,49880,'STANDARD','ROCK','MI')
INSERT INTO ZipCode VALUES(30279,49881,'STANDARD','SAGOLA','MI')
INSERT INTO ZipCode VALUES(30280,49883,'STANDARD','SENEY','MI')
INSERT INTO ZipCode VALUES(30281,49884,'STANDARD','SHINGLETON','MI')
INSERT INTO ZipCode VALUES(30282,49885,'STANDARD','SKANDIA','MI')
INSERT INTO ZipCode VALUES(30283,49886,'STANDARD','SPALDING','MI')
INSERT INTO ZipCode VALUES(30284,49887,'STANDARD','STEPHENSON','MI')
INSERT INTO ZipCode VALUES(30285,49887,'STANDARD','CEDAR RIVER','MI')
INSERT INTO ZipCode VALUES(30286,49891,'STANDARD','TRENARY','MI')
INSERT INTO ZipCode VALUES(30287,49891,'STANDARD','TRAUNIK','MI')
INSERT INTO ZipCode VALUES(30288,49892,'STANDARD','VULCAN','MI')
INSERT INTO ZipCode VALUES(30289,49893,'STANDARD','WALLACE','MI')
INSERT INTO ZipCode VALUES(30290,49894,'STANDARD','WELLS','MI')
INSERT INTO ZipCode VALUES(30291,49895,'STANDARD','WETMORE','MI')
INSERT INTO ZipCode VALUES(30292,49896,'STANDARD','WILSON','MI')
INSERT INTO ZipCode VALUES(30293,49901,'PO BOX','AHMEEK','MI')
INSERT INTO ZipCode VALUES(30294,49902,'PO BOX','ALPHA','MI')
INSERT INTO ZipCode VALUES(30295,49903,'PO BOX','AMASA','MI')
INSERT INTO ZipCode VALUES(30296,49905,'STANDARD','ATLANTIC MINE','MI')
INSERT INTO ZipCode VALUES(30297,49908,'STANDARD','BARAGA','MI')
INSERT INTO ZipCode VALUES(30298,49908,'STANDARD','KEWEENAW BAY','MI')
INSERT INTO ZipCode VALUES(30299,49910,'STANDARD','BERGLAND','MI')
INSERT INTO ZipCode VALUES(30300,49911,'STANDARD','BESSEMER','MI')
INSERT INTO ZipCode VALUES(30301,49912,'STANDARD','BRUCE CROSSING','MI')
INSERT INTO ZipCode VALUES(30302,49912,'STANDARD','BRUCE XING','MI')
INSERT INTO ZipCode VALUES(30303,49913,'STANDARD','CALUMET','MI')
INSERT INTO ZipCode VALUES(30304,49913,'STANDARD','LAURIUM','MI')
INSERT INTO ZipCode VALUES(30305,49915,'PO BOX','CASPIAN','MI')
INSERT INTO ZipCode VALUES(30306,49916,'STANDARD','CHASSELL','MI')
INSERT INTO ZipCode VALUES(30307,49917,'PO BOX','COPPER CITY','MI')
INSERT INTO ZipCode VALUES(30308,49918,'PO BOX','COPPER HARBOR','MI')
INSERT INTO ZipCode VALUES(30309,49918,'PO BOX','CALUMET','MI')
INSERT INTO ZipCode VALUES(30310,49919,'STANDARD','COVINGTON','MI')
INSERT INTO ZipCode VALUES(30311,49920,'STANDARD','CRYSTAL FALLS','MI')
INSERT INTO ZipCode VALUES(30312,49921,'STANDARD','DODGEVILLE','MI')
INSERT INTO ZipCode VALUES(30313,49921,'STANDARD','HOUGHTON','MI')
INSERT INTO ZipCode VALUES(30314,49922,'PO BOX','DOLLAR BAY','MI')
INSERT INTO ZipCode VALUES(30315,49925,'STANDARD','EWEN','MI')
INSERT INTO ZipCode VALUES(30316,49927,'STANDARD','GAASTRA','MI')
INSERT INTO ZipCode VALUES(30317,49929,'PO BOX','GREENLAND','MI')
INSERT INTO ZipCode VALUES(30318,49930,'STANDARD','HANCOCK','MI')
INSERT INTO ZipCode VALUES(30319,49931,'STANDARD','HOUGHTON','MI')
INSERT INTO ZipCode VALUES(30320,49934,'PO BOX','HUBBELL','MI')
INSERT INTO ZipCode VALUES(30321,49935,'STANDARD','IRON RIVER','MI')
INSERT INTO ZipCode VALUES(30322,49935,'STANDARD','BEECHWOOD','MI')
INSERT INTO ZipCode VALUES(30323,49938,'STANDARD','IRONWOOD','MI')
INSERT INTO ZipCode VALUES(30324,49942,'PO BOX','KEARSARGE','MI')
INSERT INTO ZipCode VALUES(30325,49942,'PO BOX','CALUMET','MI')
INSERT INTO ZipCode VALUES(30326,49945,'STANDARD','LAKE LINDEN','MI')
INSERT INTO ZipCode VALUES(30327,49945,'STANDARD','GAY','MI')
INSERT INTO ZipCode VALUES(30328,49946,'STANDARD','LANSE','MI')
INSERT INTO ZipCode VALUES(30329,49947,'STANDARD','MARENISCO','MI')
INSERT INTO ZipCode VALUES(30330,49947,'STANDARD','MERRIWEATHER','MI')
INSERT INTO ZipCode VALUES(30331,49948,'STANDARD','MASS CITY','MI')
INSERT INTO ZipCode VALUES(30332,49950,'STANDARD','MOHAWK','MI')
INSERT INTO ZipCode VALUES(30333,49950,'STANDARD','EAGLE HARBOR','MI')
INSERT INTO ZipCode VALUES(30334,49950,'STANDARD','EAGLE RIVER','MI')
INSERT INTO ZipCode VALUES(30335,49952,'STANDARD','NISULA','MI')
INSERT INTO ZipCode VALUES(30336,49953,'STANDARD','ONTONAGON','MI')
INSERT INTO ZipCode VALUES(30337,49955,'PO BOX','PAINESDALE','MI')
INSERT INTO ZipCode VALUES(30338,49958,'STANDARD','PELKIE','MI')
INSERT INTO ZipCode VALUES(30339,49959,'PO BOX','RAMSAY','MI')
INSERT INTO ZipCode VALUES(30340,49960,'PO BOX','ROCKLAND','MI')
INSERT INTO ZipCode VALUES(30341,49961,'PO BOX','SIDNAW','MI')
INSERT INTO ZipCode VALUES(30342,49962,'STANDARD','SKANEE','MI')
INSERT INTO ZipCode VALUES(30343,49963,'PO BOX','SOUTH RANGE','MI')
INSERT INTO ZipCode VALUES(30344,49964,'PO BOX','STAMBAUGH','MI')
INSERT INTO ZipCode VALUES(30345,49965,'STANDARD','TOIVOLA','MI')
INSERT INTO ZipCode VALUES(30346,49967,'STANDARD','TROUT CREEK','MI')
INSERT INTO ZipCode VALUES(30347,49967,'STANDARD','KENTON','MI')
INSERT INTO ZipCode VALUES(30348,49968,'STANDARD','WAKEFIELD','MI')
INSERT INTO ZipCode VALUES(30349,49969,'STANDARD','WATERSMEET','MI')
INSERT INTO ZipCode VALUES(30350,49970,'STANDARD','WATTON','MI')
INSERT INTO ZipCode VALUES(30351,49971,'PO BOX','WHITE PINE','MI')
INSERT INTO ZipCode VALUES(30352,50001,'STANDARD','ACKWORTH','IA')
INSERT INTO ZipCode VALUES(30353,50002,'STANDARD','ADAIR','IA')
INSERT INTO ZipCode VALUES(30354,50003,'STANDARD','ADEL','IA')
INSERT INTO ZipCode VALUES(30355,50005,'STANDARD','ALBION','IA')
INSERT INTO ZipCode VALUES(30356,50006,'STANDARD','ALDEN','IA')
INSERT INTO ZipCode VALUES(30357,50006,'STANDARD','BUCKEYE','IA')
INSERT INTO ZipCode VALUES(30358,50007,'STANDARD','ALLEMAN','IA')
INSERT INTO ZipCode VALUES(30359,50008,'STANDARD','ALLERTON','IA')
INSERT INTO ZipCode VALUES(30360,50009,'STANDARD','ALTOONA','IA')
INSERT INTO ZipCode VALUES(30361,50010,'STANDARD','AMES','IA')
INSERT INTO ZipCode VALUES(30362,50011,'UNIQUE','AMES','IA')
INSERT INTO ZipCode VALUES(30363,50012,'UNIQUE','AMES','IA')
INSERT INTO ZipCode VALUES(30364,50013,'UNIQUE','AMES','IA')
INSERT INTO ZipCode VALUES(30365,50014,'STANDARD','AMES','IA')
INSERT INTO ZipCode VALUES(30366,50020,'STANDARD','ANITA','IA')
INSERT INTO ZipCode VALUES(30367,50021,'STANDARD','ANKENY','IA')
INSERT INTO ZipCode VALUES(30368,50022,'STANDARD','ATLANTIC','IA')
INSERT INTO ZipCode VALUES(30369,50023,'STANDARD','ANKENY','IA')
INSERT INTO ZipCode VALUES(30370,50025,'STANDARD','AUDUBON','IA')
INSERT INTO ZipCode VALUES(30371,50026,'STANDARD','BAGLEY','IA')
INSERT INTO ZipCode VALUES(30372,50027,'STANDARD','BARNES CITY','IA')
INSERT INTO ZipCode VALUES(30373,50028,'STANDARD','BAXTER','IA')
INSERT INTO ZipCode VALUES(30374,50029,'STANDARD','BAYARD','IA')
INSERT INTO ZipCode VALUES(30375,50031,'PO BOX','BEAVER','IA')
INSERT INTO ZipCode VALUES(30376,50032,'PO BOX','BERWICK','IA')
INSERT INTO ZipCode VALUES(30377,50033,'STANDARD','BEVINGTON','IA')
INSERT INTO ZipCode VALUES(30378,50034,'STANDARD','BLAIRSBURG','IA')
INSERT INTO ZipCode VALUES(30379,50035,'STANDARD','BONDURANT','IA')
INSERT INTO ZipCode VALUES(30380,50036,'STANDARD','BOONE','IA')
INSERT INTO ZipCode VALUES(30381,50037,'PO BOX','BOONE','IA')
INSERT INTO ZipCode VALUES(30382,50038,'STANDARD','BOONEVILLE','IA')
INSERT INTO ZipCode VALUES(30383,50039,'STANDARD','BOUTON','IA')
INSERT INTO ZipCode VALUES(30384,50040,'PO BOX','BOXHOLM','IA')
INSERT INTO ZipCode VALUES(30385,50041,'PO BOX','BRADFORD','IA')
INSERT INTO ZipCode VALUES(30386,50042,'STANDARD','BRAYTON','IA')
INSERT INTO ZipCode VALUES(30387,50043,'PO BOX','BUCKEYE','IA')
INSERT INTO ZipCode VALUES(30388,50044,'STANDARD','BUSSEY','IA')
INSERT INTO ZipCode VALUES(30389,50046,'STANDARD','CAMBRIDGE','IA')
INSERT INTO ZipCode VALUES(30390,50047,'STANDARD','CARLISLE','IA')
INSERT INTO ZipCode VALUES(30391,50048,'STANDARD','CASEY','IA')
INSERT INTO ZipCode VALUES(30392,50049,'STANDARD','CHARITON','IA')
INSERT INTO ZipCode VALUES(30393,50050,'STANDARD','CHURDAN','IA')
INSERT INTO ZipCode VALUES(30394,50051,'STANDARD','CLEMONS','IA')
INSERT INTO ZipCode VALUES(30395,50052,'STANDARD','CLIO','IA')
INSERT INTO ZipCode VALUES(30396,50054,'STANDARD','COLFAX','IA')
INSERT INTO ZipCode VALUES(30397,50055,'STANDARD','COLLINS','IA')
INSERT INTO ZipCode VALUES(30398,50056,'STANDARD','COLO','IA')
INSERT INTO ZipCode VALUES(30399,50057,'STANDARD','COLUMBIA','IA')
INSERT INTO ZipCode VALUES(30400,50058,'STANDARD','COON RAPIDS','IA')
INSERT INTO ZipCode VALUES(30401,50059,'STANDARD','COOPER','IA')
INSERT INTO ZipCode VALUES(30402,50060,'STANDARD','CORYDON','IA')
INSERT INTO ZipCode VALUES(30403,50060,'STANDARD','SEWAL','IA')
INSERT INTO ZipCode VALUES(30404,50061,'STANDARD','CUMMING','IA')
INSERT INTO ZipCode VALUES(30405,50061,'STANDARD','W DES MOINES','IA')
INSERT INTO ZipCode VALUES(30406,50061,'STANDARD','WDM','IA')
INSERT INTO ZipCode VALUES(30407,50061,'STANDARD','WEST DES MOINES','IA')
INSERT INTO ZipCode VALUES(30408,50062,'STANDARD','MELCHER-DALLAS','IA')
INSERT INTO ZipCode VALUES(30409,50062,'STANDARD','DALLAS','IA')
INSERT INTO ZipCode VALUES(30410,50062,'STANDARD','MELCHER DAL','IA')
INSERT INTO ZipCode VALUES(30411,50063,'STANDARD','DALLAS CENTER','IA')
INSERT INTO ZipCode VALUES(30412,50064,'STANDARD','DANA','IA')
INSERT INTO ZipCode VALUES(30413,50065,'STANDARD','DAVIS CITY','IA')
INSERT INTO ZipCode VALUES(30414,50065,'STANDARD','PLEASANTON','IA')
INSERT INTO ZipCode VALUES(30415,50066,'STANDARD','DAWSON','IA')
INSERT INTO ZipCode VALUES(30416,50067,'STANDARD','DECATUR','IA')
INSERT INTO ZipCode VALUES(30417,50068,'STANDARD','DERBY','IA')
INSERT INTO ZipCode VALUES(30418,50069,'STANDARD','DE SOTO','IA')
INSERT INTO ZipCode VALUES(30419,50070,'STANDARD','DEXTER','IA')
INSERT INTO ZipCode VALUES(30420,50071,'STANDARD','DOWS','IA')
INSERT INTO ZipCode VALUES(30421,50072,'STANDARD','EARLHAM','IA')
INSERT INTO ZipCode VALUES(30422,50073,'STANDARD','ELKHART','IA')
INSERT INTO ZipCode VALUES(30423,50074,'STANDARD','ELLSTON','IA')
INSERT INTO ZipCode VALUES(30424,50074,'STANDARD','BEACONSFIELD','IA')
INSERT INTO ZipCode VALUES(30425,50075,'STANDARD','ELLSWORTH','IA')
INSERT INTO ZipCode VALUES(30426,50076,'STANDARD','EXIRA','IA')
INSERT INTO ZipCode VALUES(30427,50078,'PO BOX','FERGUSON','IA')
INSERT INTO ZipCode VALUES(30428,50099,'STANDARD','BOONE','IA')
INSERT INTO ZipCode VALUES(30429,50101,'STANDARD','GALT','IA')
INSERT INTO ZipCode VALUES(30430,50102,'PO BOX','GARDEN CITY','IA')
INSERT INTO ZipCode VALUES(30431,50103,'STANDARD','GARDEN GROVE','IA')
INSERT INTO ZipCode VALUES(30432,50104,'STANDARD','GIBSON','IA')
INSERT INTO ZipCode VALUES(30433,50105,'STANDARD','GILBERT','IA')
INSERT INTO ZipCode VALUES(30434,50106,'STANDARD','GILMAN','IA')
INSERT INTO ZipCode VALUES(30435,50107,'STANDARD','GRAND JUNCTION','IA')
INSERT INTO ZipCode VALUES(30436,50107,'STANDARD','GRAND JCT','IA')
INSERT INTO ZipCode VALUES(30437,50108,'STANDARD','GRAND RIVER','IA')
INSERT INTO ZipCode VALUES(30438,50109,'STANDARD','GRANGER','IA')
INSERT INTO ZipCode VALUES(30439,50110,'PO BOX','GRAY','IA')
INSERT INTO ZipCode VALUES(30440,50111,'STANDARD','GRIMES','IA')
INSERT INTO ZipCode VALUES(30441,50112,'STANDARD','GRINNELL','IA')
INSERT INTO ZipCode VALUES(30442,50112,'STANDARD','OAKLAND ACRES','IA')
INSERT INTO ZipCode VALUES(30443,50115,'STANDARD','GUTHRIE CENTER','IA')
INSERT INTO ZipCode VALUES(30444,50115,'STANDARD','GUTHRIE CTR','IA')
INSERT INTO ZipCode VALUES(30445,50116,'STANDARD','HAMILTON','IA')
INSERT INTO ZipCode VALUES(30446,50117,'STANDARD','HAMLIN','IA')
INSERT INTO ZipCode VALUES(30447,50118,'STANDARD','HARTFORD','IA')
INSERT INTO ZipCode VALUES(30448,50119,'STANDARD','HARVEY','IA')
INSERT INTO ZipCode VALUES(30449,50120,'STANDARD','HAVERHILL','IA')
INSERT INTO ZipCode VALUES(30450,50122,'STANDARD','HUBBARD','IA')
INSERT INTO ZipCode VALUES(30451,50123,'STANDARD','HUMESTON','IA')
INSERT INTO ZipCode VALUES(30452,50124,'STANDARD','HUXLEY','IA')
INSERT INTO ZipCode VALUES(30453,50125,'STANDARD','INDIANOLA','IA')
INSERT INTO ZipCode VALUES(30454,50125,'STANDARD','SPRING HILL','IA')
INSERT INTO ZipCode VALUES(30455,50126,'STANDARD','IOWA FALLS','IA')
INSERT INTO ZipCode VALUES(30456,50127,'STANDARD','IRA','IA')
INSERT INTO ZipCode VALUES(30457,50128,'STANDARD','JAMAICA','IA')
INSERT INTO ZipCode VALUES(30458,50129,'STANDARD','JEFFERSON','IA')
INSERT INTO ZipCode VALUES(30459,50130,'STANDARD','JEWELL','IA')
INSERT INTO ZipCode VALUES(30460,50131,'STANDARD','JOHNSTON','IA')
INSERT INTO ZipCode VALUES(30461,50132,'STANDARD','KAMRAR','IA')
INSERT INTO ZipCode VALUES(30462,50133,'STANDARD','KELLERTON','IA')
INSERT INTO ZipCode VALUES(30463,50134,'STANDARD','KELLEY','IA')
INSERT INTO ZipCode VALUES(30464,50135,'STANDARD','KELLOGG','IA')
INSERT INTO ZipCode VALUES(30465,50136,'STANDARD','KESWICK','IA')
INSERT INTO ZipCode VALUES(30466,50137,'PO BOX','KILLDUFF','IA')
INSERT INTO ZipCode VALUES(30467,50138,'STANDARD','KNOXVILLE','IA')
INSERT INTO ZipCode VALUES(30468,50138,'STANDARD','PERSHING','IA')
INSERT INTO ZipCode VALUES(30469,50139,'STANDARD','LACONA','IA')
INSERT INTO ZipCode VALUES(30470,50140,'STANDARD','LAMONI','IA')
INSERT INTO ZipCode VALUES(30471,50141,'STANDARD','LAUREL','IA')
INSERT INTO ZipCode VALUES(30472,50142,'PO BOX','LE GRAND','IA')
INSERT INTO ZipCode VALUES(30473,50143,'STANDARD','LEIGHTON','IA')
INSERT INTO ZipCode VALUES(30474,50144,'STANDARD','LEON','IA')
INSERT INTO ZipCode VALUES(30475,50145,'PO BOX','LIBERTY CENTER','IA')
INSERT INTO ZipCode VALUES(30476,50145,'PO BOX','LIBERTY CTR','IA')
INSERT INTO ZipCode VALUES(30477,50146,'STANDARD','LINDEN','IA')
INSERT INTO ZipCode VALUES(30478,50147,'STANDARD','LINEVILLE','IA')
INSERT INTO ZipCode VALUES(30479,50148,'STANDARD','LISCOMB','IA')
INSERT INTO ZipCode VALUES(30480,50149,'STANDARD','LORIMOR','IA')
INSERT INTO ZipCode VALUES(30481,50150,'STANDARD','LOVILIA','IA')
INSERT INTO ZipCode VALUES(30482,50151,'STANDARD','LUCAS','IA')
INSERT INTO ZipCode VALUES(30483,50152,'PO BOX','LUTHER','IA')
INSERT INTO ZipCode VALUES(30484,50153,'STANDARD','LYNNVILLE','IA')
INSERT INTO ZipCode VALUES(30485,50154,'STANDARD','MC CALLSBURG','IA')
INSERT INTO ZipCode VALUES(30486,50155,'STANDARD','MACKSBURG','IA')
INSERT INTO ZipCode VALUES(30487,50156,'STANDARD','MADRID','IA')
INSERT INTO ZipCode VALUES(30488,50157,'STANDARD','MALCOM','IA')
INSERT INTO ZipCode VALUES(30489,50158,'STANDARD','MARSHALLTOWN','IA')
INSERT INTO ZipCode VALUES(30490,50160,'PO BOX','MARTENSDALE','IA')
INSERT INTO ZipCode VALUES(30491,50161,'STANDARD','MAXWELL','IA')
INSERT INTO ZipCode VALUES(30492,50162,'STANDARD','MELBOURNE','IA')
INSERT INTO ZipCode VALUES(30493,50163,'PO BOX','MELCHER-DALLAS','IA')
INSERT INTO ZipCode VALUES(30494,50163,'PO BOX','MELCHER','IA')
INSERT INTO ZipCode VALUES(30495,50163,'PO BOX','MELCHER DAL','IA')
INSERT INTO ZipCode VALUES(30496,50164,'STANDARD','MENLO','IA')
INSERT INTO ZipCode VALUES(30497,50165,'STANDARD','MILLERTON','IA')
INSERT INTO ZipCode VALUES(30498,50166,'STANDARD','MILO','IA')
INSERT INTO ZipCode VALUES(30499,50167,'STANDARD','MINBURN','IA')
INSERT INTO ZipCode VALUES(30500,50168,'STANDARD','MINGO','IA')
INSERT INTO ZipCode VALUES(30501,50169,'STANDARD','MITCHELLVILLE','IA')
INSERT INTO ZipCode VALUES(30502,50170,'STANDARD','MONROE','IA')
INSERT INTO ZipCode VALUES(30503,50171,'STANDARD','MONTEZUMA','IA')
INSERT INTO ZipCode VALUES(30504,50173,'STANDARD','MONTOUR','IA')
INSERT INTO ZipCode VALUES(30505,50174,'STANDARD','MURRAY','IA')
INSERT INTO ZipCode VALUES(30506,50201,'STANDARD','NEVADA','IA')
INSERT INTO ZipCode VALUES(30507,50206,'STANDARD','NEW PROVIDENCE','IA')
INSERT INTO ZipCode VALUES(30508,50206,'STANDARD','NEW PROVIDNCE','IA')
INSERT INTO ZipCode VALUES(30509,50207,'STANDARD','NEW SHARON','IA')
INSERT INTO ZipCode VALUES(30510,50207,'STANDARD','TAINTOR','IA')
INSERT INTO ZipCode VALUES(30511,50208,'STANDARD','NEWTON','IA')
INSERT INTO ZipCode VALUES(30512,50210,'STANDARD','NEW VIRGINIA','IA')
INSERT INTO ZipCode VALUES(30513,50211,'STANDARD','NORWALK','IA')
INSERT INTO ZipCode VALUES(30514,50212,'STANDARD','OGDEN','IA')
INSERT INTO ZipCode VALUES(30515,50213,'STANDARD','OSCEOLA','IA')
INSERT INTO ZipCode VALUES(30516,50214,'STANDARD','OTLEY','IA')
INSERT INTO ZipCode VALUES(30517,50216,'STANDARD','PANORA','IA')
INSERT INTO ZipCode VALUES(30518,50217,'STANDARD','PATON','IA')
INSERT INTO ZipCode VALUES(30519,50218,'PO BOX','PATTERSON','IA')
INSERT INTO ZipCode VALUES(30520,50219,'STANDARD','PELLA','IA')
INSERT INTO ZipCode VALUES(30521,50220,'STANDARD','PERRY','IA')
INSERT INTO ZipCode VALUES(30522,50222,'STANDARD','PERU','IA')
INSERT INTO ZipCode VALUES(30523,50222,'STANDARD','EAST PERU','IA')
INSERT INTO ZipCode VALUES(30524,50223,'STANDARD','PILOT MOUND','IA')
INSERT INTO ZipCode VALUES(30525,50225,'STANDARD','PLEASANTVILLE','IA')
INSERT INTO ZipCode VALUES(30526,50226,'STANDARD','POLK CITY','IA')
INSERT INTO ZipCode VALUES(30527,50227,'STANDARD','POPEJOY','IA')
INSERT INTO ZipCode VALUES(30528,50228,'STANDARD','PRAIRIE CITY','IA')
INSERT INTO ZipCode VALUES(30529,50229,'STANDARD','PROLE','IA')
INSERT INTO ZipCode VALUES(30530,50230,'STANDARD','RADCLIFFE','IA')
INSERT INTO ZipCode VALUES(30531,50231,'PO BOX','RANDALL','IA')
INSERT INTO ZipCode VALUES(30532,50232,'STANDARD','REASNOR','IA')
INSERT INTO ZipCode VALUES(30533,50233,'STANDARD','REDFIELD','IA')
INSERT INTO ZipCode VALUES(30534,50234,'STANDARD','RHODES','IA')
INSERT INTO ZipCode VALUES(30535,50234,'STANDARD','HARVESTER','IA')
INSERT INTO ZipCode VALUES(30536,50235,'STANDARD','RIPPEY','IA')
INSERT INTO ZipCode VALUES(30537,50236,'STANDARD','ROLAND','IA')
INSERT INTO ZipCode VALUES(30538,50237,'STANDARD','RUNNELLS','IA')
INSERT INTO ZipCode VALUES(30539,50238,'STANDARD','RUSSELL','IA')
INSERT INTO ZipCode VALUES(30540,50239,'STANDARD','SAINT ANTHONY','IA')
INSERT INTO ZipCode VALUES(30541,50240,'STANDARD','SAINT CHARLES','IA')
INSERT INTO ZipCode VALUES(30542,50241,'PO BOX','SAINT MARYS','IA')
INSERT INTO ZipCode VALUES(30543,50242,'STANDARD','SEARSBORO','IA')
INSERT INTO ZipCode VALUES(30544,50243,'PO BOX','SHELDAHL','IA')
INSERT INTO ZipCode VALUES(30545,50244,'STANDARD','SLATER','IA')
INSERT INTO ZipCode VALUES(30546,50246,'STANDARD','STANHOPE','IA')
INSERT INTO ZipCode VALUES(30547,50247,'STANDARD','STATE CENTER','IA')
INSERT INTO ZipCode VALUES(30548,50248,'STANDARD','STORY CITY','IA')
INSERT INTO ZipCode VALUES(30549,50249,'STANDARD','STRATFORD','IA')
INSERT INTO ZipCode VALUES(30550,50250,'STANDARD','STUART','IA')
INSERT INTO ZipCode VALUES(30551,50251,'STANDARD','SULLY','IA')
INSERT INTO ZipCode VALUES(30552,50252,'STANDARD','SWAN','IA')
INSERT INTO ZipCode VALUES(30553,50254,'STANDARD','THAYER','IA')
INSERT INTO ZipCode VALUES(30554,50255,'PO BOX','THORNBURG','IA')
INSERT INTO ZipCode VALUES(30555,50256,'STANDARD','TRACY','IA')
INSERT INTO ZipCode VALUES(30556,50257,'STANDARD','TRURO','IA')
INSERT INTO ZipCode VALUES(30557,50258,'STANDARD','UNION','IA')
INSERT INTO ZipCode VALUES(30558,50259,'STANDARD','GIFFORD','IA')
INSERT INTO ZipCode VALUES(30559,50261,'STANDARD','VAN METER','IA')
INSERT INTO ZipCode VALUES(30560,50262,'STANDARD','VAN WERT','IA')
INSERT INTO ZipCode VALUES(30561,50263,'STANDARD','WAUKEE','IA')
INSERT INTO ZipCode VALUES(30562,50264,'STANDARD','WELDON','IA')
INSERT INTO ZipCode VALUES(30563,50265,'STANDARD','WEST DES MOINES','IA')
INSERT INTO ZipCode VALUES(30564,50265,'STANDARD','W DES MOINES','IA')
INSERT INTO ZipCode VALUES(30565,50265,'STANDARD','WDM','IA')
INSERT INTO ZipCode VALUES(30566,50266,'STANDARD','WEST DES MOINES','IA')
INSERT INTO ZipCode VALUES(30567,50266,'STANDARD','WDM','IA')
INSERT INTO ZipCode VALUES(30568,50268,'STANDARD','WHAT CHEER','IA')
INSERT INTO ZipCode VALUES(30569,50269,'PO BOX','WHITTEN','IA')
INSERT INTO ZipCode VALUES(30570,50271,'STANDARD','WILLIAMS','IA')
INSERT INTO ZipCode VALUES(30571,50272,'PO BOX','WILLIAMSON','IA')
INSERT INTO ZipCode VALUES(30572,50273,'STANDARD','WINTERSET','IA')
INSERT INTO ZipCode VALUES(30573,50274,'STANDARD','WIOTA','IA')
INSERT INTO ZipCode VALUES(30574,50275,'STANDARD','WOODBURN','IA')
INSERT INTO ZipCode VALUES(30575,50276,'STANDARD','WOODWARD','IA')
INSERT INTO ZipCode VALUES(30576,50277,'STANDARD','YALE','IA')
INSERT INTO ZipCode VALUES(30577,50278,'STANDARD','ZEARING','IA')
INSERT INTO ZipCode VALUES(30578,50301,'PO BOX','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30579,50302,'PO BOX','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30580,50303,'PO BOX','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30581,50304,'PO BOX','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30582,50305,'PO BOX','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30583,50306,'PO BOX','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30584,50307,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30585,50308,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30586,50309,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30587,50310,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30588,50310,'STANDARD','BEAVERDALE','IA')
INSERT INTO ZipCode VALUES(30589,50311,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30590,50312,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30591,50313,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30592,50314,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30593,50315,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30594,50316,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30595,50317,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30596,50317,'STANDARD','PLEASANT HILL','IA')
INSERT INTO ZipCode VALUES(30597,50318,'PO BOX','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30598,50319,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30599,50320,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30600,50321,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30601,50322,'STANDARD','URBANDALE','IA')
INSERT INTO ZipCode VALUES(30602,50322,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30603,50323,'STANDARD','URBANDALE','IA')
INSERT INTO ZipCode VALUES(30604,50323,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30605,50324,'STANDARD','WINDSOR HEIGHTS','IA')
INSERT INTO ZipCode VALUES(30606,50324,'STANDARD','CLIVE','IA')
INSERT INTO ZipCode VALUES(30607,50324,'STANDARD','DES MOINES','IA')
INSERT INTO ZipCode VALUES(30608,50324,'STANDARD','WINDSOR HTS','IA')
INSERT INTO ZipCode VALUES(30609,50325,'STANDARD','CLIVE','IA')
INSERT INTO ZipCode VALUES(30610,50325,'STANDARD','DES MOINES','IA')
